candidate_id,n,h,d,k,a,w,q,tree_height,tree_bits,leaf_bits,wots_logw,wots_len1,wots_len2,wots_len,fors_msg_bits,fors_msg_bytes,hmsg_needed_bytes,pk_bytes,sk_bytes,sig_bytes,struct_pass,reject_reason
5894,24,65,11,22,12,16,1048576,-1,-1,-1,4,48,3,51,264,33,-1,48,96,21912,0,h_not_divisible_by_d
4157,24,61,7,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,21936,0,h_not_divisible_by_d
4158,24,61,7,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,21936,0,h_not_divisible_by_d
4557,24,62,7,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,21960,0,h_not_divisible_by_d
4558,24,62,7,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,21960,0,h_not_divisible_by_d
6693,24,67,11,22,12,16,65536,-1,-1,-1,4,48,3,51,264,33,-1,48,96,21960,0,h_not_divisible_by_d
6694,24,67,11,22,12,16,1048576,-1,-1,-1,4,48,3,51,264,33,-1,48,96,21960,0,h_not_divisible_by_d
7093,24,68,11,22,12,16,65536,-1,-1,-1,4,48,3,51,264,33,-1,48,96,21984,0,h_not_divisible_by_d
7094,24,68,11,22,12,16,1048576,-1,-1,-1,4,48,3,51,264,33,-1,48,96,21984,0,h_not_divisible_by_d
5357,24,64,7,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,22008,0,h_not_divisible_by_d
5358,24,64,7,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,22008,0,h_not_divisible_by_d
5757,24,65,7,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,22032,0,h_not_divisible_by_d
5758,24,65,7,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,22032,0,h_not_divisible_by_d
3905,24,60,11,33,8,16,65536,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22056,0,h_not_divisible_by_d
3906,24,60,11,33,8,16,1048576,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22056,0,h_not_divisible_by_d
3975,24,60,22,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22056,0,h_not_divisible_by_d
3976,24,60,22,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22056,0,h_not_divisible_by_d
6157,24,66,7,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,22056,0,h_not_divisible_by_d
6158,24,66,7,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,22056,0,h_not_divisible_by_d
4305,24,61,11,33,8,16,65536,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22080,0,h_not_divisible_by_d
4306,24,61,11,33,8,16,1048576,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22080,0,h_not_divisible_by_d
4375,24,61,22,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22080,0,h_not_divisible_by_d
4376,24,61,22,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22080,0,h_not_divisible_by_d
6557,24,67,7,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,22080,0,h_not_divisible_by_d
6558,24,67,7,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,22080,0,h_not_divisible_by_d
4705,24,62,11,33,8,16,65536,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22104,0,h_not_divisible_by_d
4706,24,62,11,33,8,16,1048576,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22104,0,h_not_divisible_by_d
4775,24,62,22,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22104,0,h_not_divisible_by_d
4776,24,62,22,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22104,0,h_not_divisible_by_d
6957,24,68,7,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,22104,0,h_not_divisible_by_d
6958,24,68,7,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,22104,0,h_not_divisible_by_d
5105,24,63,11,33,8,16,65536,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22128,0,h_not_divisible_by_d
5106,24,63,11,33,8,16,1048576,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22128,0,h_not_divisible_by_d
5175,24,63,22,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22128,0,h_not_divisible_by_d
5176,24,63,22,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22128,0,h_not_divisible_by_d
5505,24,64,11,33,8,16,65536,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22152,0,h_not_divisible_by_d
5506,24,64,11,33,8,16,1048576,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22152,0,h_not_divisible_by_d
5575,24,64,22,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22152,0,h_not_divisible_by_d
5576,24,64,22,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22152,0,h_not_divisible_by_d
5905,24,65,11,33,8,16,65536,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22176,0,h_not_divisible_by_d
5906,24,65,11,33,8,16,1048576,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22176,0,h_not_divisible_by_d
5975,24,65,22,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22176,0,h_not_divisible_by_d
5976,24,65,22,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22176,0,h_not_divisible_by_d
6705,24,67,11,33,8,16,65536,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22224,0,h_not_divisible_by_d
6706,24,67,11,33,8,16,1048576,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22224,0,h_not_divisible_by_d
6775,24,67,22,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22224,0,h_not_divisible_by_d
6776,24,67,22,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22224,0,h_not_divisible_by_d
7105,24,68,11,33,8,16,65536,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22248,0,h_not_divisible_by_d
7106,24,68,11,33,8,16,1048576,-1,-1,-1,4,48,3,51,264,33,-1,48,96,22248,0,h_not_divisible_by_d
7175,24,68,22,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22248,0,h_not_divisible_by_d
7176,24,68,22,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22248,0,h_not_divisible_by_d
3987,24,60,22,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22320,0,h_not_divisible_by_d
3988,24,60,22,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22320,0,h_not_divisible_by_d
4387,24,61,22,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22344,0,h_not_divisible_by_d
4388,24,61,22,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22344,0,h_not_divisible_by_d
4787,24,62,22,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22368,0,h_not_divisible_by_d
4788,24,62,22,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22368,0,h_not_divisible_by_d
5187,24,63,22,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22392,0,h_not_divisible_by_d
5188,24,63,22,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22392,0,h_not_divisible_by_d
5587,24,64,22,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22416,0,h_not_divisible_by_d
5588,24,64,22,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22416,0,h_not_divisible_by_d
5987,24,65,22,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22440,0,h_not_divisible_by_d
5988,24,65,22,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22440,0,h_not_divisible_by_d
6787,24,67,22,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22488,0,h_not_divisible_by_d
6788,24,67,22,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22488,0,h_not_divisible_by_d
7187,24,68,22,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22512,0,h_not_divisible_by_d
7188,24,68,22,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,22512,0,h_not_divisible_by_d
3897,24,60,11,22,14,16,65536,-1,-1,-1,4,48,3,51,308,39,-1,48,96,22848,0,h_not_divisible_by_d
3898,24,60,11,22,14,16,1048576,-1,-1,-1,4,48,3,51,308,39,-1,48,96,22848,0,h_not_divisible_by_d
4297,24,61,11,22,14,16,65536,-1,-1,-1,4,48,3,51,308,39,-1,48,96,22872,0,h_not_divisible_by_d
4298,24,61,11,22,14,16,1048576,-1,-1,-1,4,48,3,51,308,39,-1,48,96,22872,0,h_not_divisible_by_d
4697,24,62,11,22,14,16,65536,-1,-1,-1,4,48,3,51,308,39,-1,48,96,22896,0,h_not_divisible_by_d
4698,24,62,11,22,14,16,1048576,-1,-1,-1,4,48,3,51,308,39,-1,48,96,22896,0,h_not_divisible_by_d
5097,24,63,11,22,14,16,65536,-1,-1,-1,4,48,3,51,308,39,-1,48,96,22920,0,h_not_divisible_by_d
5098,24,63,11,22,14,16,1048576,-1,-1,-1,4,48,3,51,308,39,-1,48,96,22920,0,h_not_divisible_by_d
5497,24,64,11,22,14,16,65536,-1,-1,-1,4,48,3,51,308,39,-1,48,96,22944,0,h_not_divisible_by_d
5498,24,64,11,22,14,16,1048576,-1,-1,-1,4,48,3,51,308,39,-1,48,96,22944,0,h_not_divisible_by_d
5897,24,65,11,22,14,16,65536,-1,-1,-1,4,48,3,51,308,39,-1,48,96,22968,0,h_not_divisible_by_d
5898,24,65,11,22,14,16,1048576,-1,-1,-1,4,48,3,51,308,39,-1,48,96,22968,0,h_not_divisible_by_d
6697,24,67,11,22,14,16,65536,-1,-1,-1,4,48,3,51,308,39,-1,48,96,23016,0,h_not_divisible_by_d
6698,24,67,11,22,14,16,1048576,-1,-1,-1,4,48,3,51,308,39,-1,48,96,23016,0,h_not_divisible_by_d
7097,24,68,11,22,14,16,65536,-1,-1,-1,4,48,3,51,308,39,-1,48,96,23040,0,h_not_divisible_by_d
7098,24,68,11,22,14,16,1048576,-1,-1,-1,4,48,3,51,308,39,-1,48,96,23040,0,h_not_divisible_by_d
3979,24,60,22,22,14,256,65536,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23112,0,h_not_divisible_by_d
3980,24,60,22,22,14,256,1048576,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23112,0,h_not_divisible_by_d
3837,24,60,8,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23136,0,h_not_divisible_by_d
3838,24,60,8,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23136,0,h_not_divisible_by_d
4379,24,61,22,22,14,256,65536,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23136,0,h_not_divisible_by_d
4380,24,61,22,22,14,256,1048576,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23136,0,h_not_divisible_by_d
4237,24,61,8,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23160,0,h_not_divisible_by_d
4238,24,61,8,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23160,0,h_not_divisible_by_d
4779,24,62,22,22,14,256,65536,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23160,0,h_not_divisible_by_d
4780,24,62,22,22,14,256,1048576,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23160,0,h_not_divisible_by_d
4637,24,62,8,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23184,0,h_not_divisible_by_d
4638,24,62,8,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23184,0,h_not_divisible_by_d
5179,24,63,22,22,14,256,65536,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23184,0,h_not_divisible_by_d
5180,24,63,22,22,14,256,1048576,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23184,0,h_not_divisible_by_d
5037,24,63,8,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23208,0,h_not_divisible_by_d
5038,24,63,8,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23208,0,h_not_divisible_by_d
5579,24,64,22,22,14,256,65536,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23208,0,h_not_divisible_by_d
5580,24,64,22,22,14,256,1048576,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23208,0,h_not_divisible_by_d
5979,24,65,22,22,14,256,65536,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23232,0,h_not_divisible_by_d
5980,24,65,22,22,14,256,1048576,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23232,0,h_not_divisible_by_d
5837,24,65,8,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23256,0,h_not_divisible_by_d
5838,24,65,8,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23256,0,h_not_divisible_by_d
6237,24,66,8,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23280,0,h_not_divisible_by_d
6238,24,66,8,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23280,0,h_not_divisible_by_d
6779,24,67,22,22,14,256,65536,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23280,0,h_not_divisible_by_d
6780,24,67,22,22,14,256,1048576,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23280,0,h_not_divisible_by_d
6637,24,67,8,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23304,0,h_not_divisible_by_d
6638,24,67,8,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23304,0,h_not_divisible_by_d
7179,24,68,22,22,14,256,65536,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23304,0,h_not_divisible_by_d
7180,24,68,22,22,14,256,1048576,-1,-1,-1,8,24,2,26,308,39,-1,48,96,23304,0,h_not_divisible_by_d
7037,24,68,8,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23328,0,h_not_divisible_by_d
7038,24,68,8,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,23328,0,h_not_divisible_by_d
3909,24,60,11,33,10,16,65536,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23640,0,h_not_divisible_by_d
3910,24,60,11,33,10,16,1048576,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23640,0,h_not_divisible_by_d
4309,24,61,11,33,10,16,65536,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23664,0,h_not_divisible_by_d
4310,24,61,11,33,10,16,1048576,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23664,0,h_not_divisible_by_d
4709,24,62,11,33,10,16,65536,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23688,0,h_not_divisible_by_d
4710,24,62,11,33,10,16,1048576,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23688,0,h_not_divisible_by_d
5109,24,63,11,33,10,16,65536,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23712,0,h_not_divisible_by_d
5110,24,63,11,33,10,16,1048576,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23712,0,h_not_divisible_by_d
5509,24,64,11,33,10,16,65536,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23736,0,h_not_divisible_by_d
5510,24,64,11,33,10,16,1048576,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23736,0,h_not_divisible_by_d
5909,24,65,11,33,10,16,65536,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23760,0,h_not_divisible_by_d
5910,24,65,11,33,10,16,1048576,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23760,0,h_not_divisible_by_d
6709,24,67,11,33,10,16,65536,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23808,0,h_not_divisible_by_d
6710,24,67,11,33,10,16,1048576,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23808,0,h_not_divisible_by_d
7109,24,68,11,33,10,16,65536,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23832,0,h_not_divisible_by_d
7110,24,68,11,33,10,16,1048576,-1,-1,-1,4,48,3,51,330,42,-1,48,96,23832,0,h_not_divisible_by_d
3991,24,60,22,33,10,256,65536,-1,-1,-1,8,24,2,26,330,42,-1,48,96,23904,0,h_not_divisible_by_d
3992,24,60,22,33,10,256,1048576,-1,-1,-1,8,24,2,26,330,42,-1,48,96,23904,0,h_not_divisible_by_d
4391,24,61,22,33,10,256,65536,-1,-1,-1,8,24,2,26,330,42,-1,48,96,23928,0,h_not_divisible_by_d
4392,24,61,22,33,10,256,1048576,-1,-1,-1,8,24,2,26,330,42,-1,48,96,23928,0,h_not_divisible_by_d
4791,24,62,22,33,10,256,65536,-1,-1,-1,8,24,2,26,330,42,-1,48,96,23952,0,h_not_divisible_by_d
4792,24,62,22,33,10,256,1048576,-1,-1,-1,8,24,2,26,330,42,-1,48,96,23952,0,h_not_divisible_by_d
5191,24,63,22,33,10,256,65536,-1,-1,-1,8,24,2,26,330,42,-1,48,96,23976,0,h_not_divisible_by_d
5192,24,63,22,33,10,256,1048576,-1,-1,-1,8,24,2,26,330,42,-1,48,96,23976,0,h_not_divisible_by_d
5591,24,64,22,33,10,256,65536,-1,-1,-1,8,24,2,26,330,42,-1,48,96,24000,0,h_not_divisible_by_d
5592,24,64,22,33,10,256,1048576,-1,-1,-1,8,24,2,26,330,42,-1,48,96,24000,0,h_not_divisible_by_d
5991,24,65,22,33,10,256,65536,-1,-1,-1,8,24,2,26,330,42,-1,48,96,24024,0,h_not_divisible_by_d
5992,24,65,22,33,10,256,1048576,-1,-1,-1,8,24,2,26,330,42,-1,48,96,24024,0,h_not_divisible_by_d
6791,24,67,22,33,10,256,65536,-1,-1,-1,8,24,2,26,330,42,-1,48,96,24072,0,h_not_divisible_by_d
6792,24,67,22,33,10,256,1048576,-1,-1,-1,8,24,2,26,330,42,-1,48,96,24072,0,h_not_divisible_by_d
7191,24,68,22,33,10,256,65536,-1,-1,-1,8,24,2,26,330,42,-1,48,96,24096,0,h_not_divisible_by_d
7192,24,68,22,33,10,256,1048576,-1,-1,-1,8,24,2,26,330,42,-1,48,96,24096,0,h_not_divisible_by_d
3913,24,60,11,33,12,16,65536,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25224,0,h_not_divisible_by_d
3914,24,60,11,33,12,16,1048576,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25224,0,h_not_divisible_by_d
4313,24,61,11,33,12,16,65536,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25248,0,h_not_divisible_by_d
4314,24,61,11,33,12,16,1048576,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25248,0,h_not_divisible_by_d
4713,24,62,11,33,12,16,65536,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25272,0,h_not_divisible_by_d
4714,24,62,11,33,12,16,1048576,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25272,0,h_not_divisible_by_d
5113,24,63,11,33,12,16,65536,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25296,0,h_not_divisible_by_d
5114,24,63,11,33,12,16,1048576,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25296,0,h_not_divisible_by_d
5513,24,64,11,33,12,16,65536,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25320,0,h_not_divisible_by_d
5514,24,64,11,33,12,16,1048576,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25320,0,h_not_divisible_by_d
5913,24,65,11,33,12,16,65536,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25344,0,h_not_divisible_by_d
5914,24,65,11,33,12,16,1048576,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25344,0,h_not_divisible_by_d
6713,24,67,11,33,12,16,65536,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25392,0,h_not_divisible_by_d
6714,24,67,11,33,12,16,1048576,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25392,0,h_not_divisible_by_d
7113,24,68,11,33,12,16,65536,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25416,0,h_not_divisible_by_d
7114,24,68,11,33,12,16,1048576,-1,-1,-1,4,48,3,51,396,50,-1,48,96,25416,0,h_not_divisible_by_d
3995,24,60,22,33,12,256,65536,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25488,0,h_not_divisible_by_d
3996,24,60,22,33,12,256,1048576,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25488,0,h_not_divisible_by_d
4395,24,61,22,33,12,256,65536,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25512,0,h_not_divisible_by_d
4396,24,61,22,33,12,256,1048576,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25512,0,h_not_divisible_by_d
4795,24,62,22,33,12,256,65536,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25536,0,h_not_divisible_by_d
4796,24,62,22,33,12,256,1048576,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25536,0,h_not_divisible_by_d
5195,24,63,22,33,12,256,65536,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25560,0,h_not_divisible_by_d
5196,24,63,22,33,12,256,1048576,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25560,0,h_not_divisible_by_d
5595,24,64,22,33,12,256,65536,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25584,0,h_not_divisible_by_d
5596,24,64,22,33,12,256,1048576,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25584,0,h_not_divisible_by_d
5995,24,65,22,33,12,256,65536,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25608,0,h_not_divisible_by_d
5996,24,65,22,33,12,256,1048576,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25608,0,h_not_divisible_by_d
6795,24,67,22,33,12,256,65536,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25656,0,h_not_divisible_by_d
6796,24,67,22,33,12,256,1048576,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25656,0,h_not_divisible_by_d
7195,24,68,22,33,12,256,65536,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25680,0,h_not_divisible_by_d
7196,24,68,22,33,12,256,1048576,-1,-1,-1,8,24,2,26,396,50,-1,48,96,25680,0,h_not_divisible_by_d
3917,24,60,11,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26808,0,h_not_divisible_by_d
3918,24,60,11,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26808,0,h_not_divisible_by_d
4317,24,61,11,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26832,0,h_not_divisible_by_d
4318,24,61,11,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26832,0,h_not_divisible_by_d
4717,24,62,11,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26856,0,h_not_divisible_by_d
4718,24,62,11,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26856,0,h_not_divisible_by_d
5117,24,63,11,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26880,0,h_not_divisible_by_d
5118,24,63,11,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26880,0,h_not_divisible_by_d
5517,24,64,11,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26904,0,h_not_divisible_by_d
5518,24,64,11,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26904,0,h_not_divisible_by_d
5917,24,65,11,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26928,0,h_not_divisible_by_d
5918,24,65,11,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26928,0,h_not_divisible_by_d
6717,24,67,11,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26976,0,h_not_divisible_by_d
6718,24,67,11,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,26976,0,h_not_divisible_by_d
7117,24,68,11,33,14,16,65536,-1,-1,-1,4,48,3,51,462,58,-1,48,96,27000,0,h_not_divisible_by_d
7118,24,68,11,33,14,16,1048576,-1,-1,-1,4,48,3,51,462,58,-1,48,96,27000,0,h_not_divisible_by_d
3999,24,60,22,33,14,256,65536,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27072,0,h_not_divisible_by_d
4000,24,60,22,33,14,256,1048576,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27072,0,h_not_divisible_by_d
4399,24,61,22,33,14,256,65536,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27096,0,h_not_divisible_by_d
4400,24,61,22,33,14,256,1048576,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27096,0,h_not_divisible_by_d
4799,24,62,22,33,14,256,65536,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27120,0,h_not_divisible_by_d
4800,24,62,22,33,14,256,1048576,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27120,0,h_not_divisible_by_d
5199,24,63,22,33,14,256,65536,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27144,0,h_not_divisible_by_d
5200,24,63,22,33,14,256,1048576,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27144,0,h_not_divisible_by_d
5599,24,64,22,33,14,256,65536,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27168,0,h_not_divisible_by_d
5600,24,64,22,33,14,256,1048576,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27168,0,h_not_divisible_by_d
5999,24,65,22,33,14,256,65536,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27192,0,h_not_divisible_by_d
6000,24,65,22,33,14,256,1048576,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27192,0,h_not_divisible_by_d
6799,24,67,22,33,14,256,65536,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27240,0,h_not_divisible_by_d
6800,24,67,22,33,14,256,1048576,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27240,0,h_not_divisible_by_d
7199,24,68,22,33,14,256,65536,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27264,0,h_not_divisible_by_d
7200,24,68,22,33,14,256,1048576,-1,-1,-1,8,24,2,26,462,58,-1,48,96,27264,0,h_not_divisible_by_d
3921,24,60,22,14,6,16,65536,-1,-1,-1,4,48,3,51,84,11,-1,48,96,30744,0,h_not_divisible_by_d
3922,24,60,22,14,6,16,1048576,-1,-1,-1,4,48,3,51,84,11,-1,48,96,30744,0,h_not_divisible_by_d
4321,24,61,22,14,6,16,65536,-1,-1,-1,4,48,3,51,84,11,-1,48,96,30768,0,h_not_divisible_by_d
4322,24,61,22,14,6,16,1048576,-1,-1,-1,4,48,3,51,84,11,-1,48,96,30768,0,h_not_divisible_by_d
4721,24,62,22,14,6,16,65536,-1,-1,-1,4,48,3,51,84,11,-1,48,96,30792,0,h_not_divisible_by_d
4722,24,62,22,14,6,16,1048576,-1,-1,-1,4,48,3,51,84,11,-1,48,96,30792,0,h_not_divisible_by_d
5121,24,63,22,14,6,16,65536,-1,-1,-1,4,48,3,51,84,11,-1,48,96,30816,0,h_not_divisible_by_d
